datetime,price,sentiment_score,headline
2025-05-21,106847.32408765872,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,106997.00700435344,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,107310.06807981472,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,107571.99245510357,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,107830.8151594922,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,106677.38787992802,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,106453.36873589936,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,106229.4484508103,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,106345.85396894008,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,106572.18074553608,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,106597.24663397692,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,107167.01155046473,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,108191.04574576016,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,108946.19945911734,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,109467.65393142396,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,106858.56946008814,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,107063.63745109698,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,108154.12382431891,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,108159.48051791964,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,108373.7653509943,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,108802.10768508336,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-22,109665.86371625264,0.0,
2025-05-22,109767.4267734194,0.0,
2025-05-22,109884.97769208836,0.0,
2025-05-22,110548.6458188241,0.0,
2025-05-22,111456.20060662668,0.0,
2025-05-22,111511.6774557056,0.0,
2025-05-22,111390.4702494268,0.0,
2025-05-22,110735.19870670424,0.0,
2025-05-22,110993.06231250282,0.0,
2025-05-22,110636.79648257863,0.0,
2025-05-22,110686.81739374636,0.0,
2025-05-22,110803.11411171874,0.0,
2025-05-22,110896.84501716551,0.0,
2025-05-22,111451.2862183869,0.0,
2025-05-22,111191.4487025737,0.0,
2025-05-22,110835.12962917982,0.0,
2025-05-22,111309.92910328938,0.0,
2025-05-22,111286.84890475648,0.0,
2025-05-22,111750.9915812598,0.0,
